adapter,budget_hit,error,evicted_kv_mib,extra_arrival_index,extra_backend,extra_bits,extra_builtin_request_fallback,extra_cache_rebuild_reason,extra_cache_reused,extra_effective_prompt_chars,extra_env,extra_family,extra_gpu0_peak_memory_mib,extra_gpu1_peak_memory_mib,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_history_turns,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_text,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,recompute_ms,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,session_id,split,task,ttft_ms,turn_index
h2o,False,,0.0,11,qwen2_h2o,,false,,,115,edgekv-h2o,h2o,7532.06689453125,7538.4296875,8,0.2,4,8,448,22,448,0.2,4,[],,,,,,,,,,1.0,0.9166666666666666,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D arrives while other sessions are still active.

Question:
Why can that trigger eviction?
Answer:",,because the global resident KV budget may be exceeded when multiple sessions overlap,data/fixtures/pilot_session_trace_requests.jsonl,0.0,89.52327445149422,1100.6282903254032,10453.673616051674,89.11078423261642,0.058379024267196655,0.209808349609375,1101.1478081345558,0.09841471910476685,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1101.1478081345558,medium,True,True, Session D (Session D) arrives at the venue at 10:0,15070.49658203125,h2o_heavy20_recent20,0.0,1.0,0.0,session_d_turn_000__pressure_r1_c2,0.439208984375,0.0,9578.6484375,0.0,session-d__pressure_r1_c2,calibration,qa,89.52327445149422,0
h2o,False,,0.0,12,qwen2_h2o,,false,,,504,edgekv-h2o,h2o,7580.40771484375,7609.6611328125,40,0.2,20,40,448,102,448,0.2,20,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory"", ""User: Context:\nTailGuardKV tracks offloaded and dropped state separately.\n\nQuestion:\nWhich one causes recompute?\nAnswer:"", ""Assistant: dropped state causes recompute when the session returns""]",,,,,,,,,,1.0,0.7894736842105263,0.7894736842105263,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session A returns after other sessions have occupied memory.

Question:
What happens if its state was offloaded?
Answer:",,the system performs a restore before continuing,data/fixtures/pilot_session_trace_requests.jsonl,0.0,106.56248033046722,1121.298387646675,10453.673616051674,105.90577498078346,0.058379024267196655,0.44950470328330994,1122.0693811774254,0.09872391819953918,first_token,persistent,2.196044921875,2.196044921875,0.87841796875,1122.0693811774254,medium,True,True," 
If the state of session A (the session represented by ""its state"")",15190.06884765625,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_002__pressure_r1_c1,2.196044921875,1.317626953125,9578.6484375,0.0,session-a__pressure_r1_c1,eval,qa,106.56248033046722,2
h2o,False,,0.0,13,qwen2_h2o,,false,,,504,edgekv-h2o,h2o,7581.50830078125,7610.76171875,40,0.2,20,40,448,102,448,0.2,20,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory"", ""User: Context:\nTailGuardKV tracks offloaded and dropped state separately.\n\nQuestion:\nWhich one causes recompute?\nAnswer:"", ""Assistant: dropped state causes recompute when the session returns""]",,,,,,,,,,1.0,0.7894736842105263,0.7894736842105263,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session A returns after other sessions have occupied memory.

Question:
What happens if its state was offloaded?
Answer:",,the system performs a restore before continuing,data/fixtures/pilot_session_trace_requests.jsonl,0.0,106.81255161762238,1118.9798675477505,10453.673616051674,106.16818442940712,0.058379024267196655,0.44263526797294617,1119.7527833282948,0.09802356362342834,first_token,persistent,2.196044921875,2.196044921875,0.87841796875,1119.7527833282948,medium,True,True," 
If the state of session A (the session represented by ""its state"")",15192.27001953125,h2o_heavy20_recent20,0.0,1.0,0.0,session_a_turn_002__pressure_r1_c2,2.196044921875,1.317626953125,9578.6484375,0.0,session-a__pressure_r1_c2,eval,qa,106.81255161762238,2
h2o,False,,0.0,14,qwen2_h2o,,false,,,512,edgekv-h2o,h2o,7575.28662109375,7601.2744140625,36,0.2,18,36,448,91,448,0.2,18,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency.""]",,,,,,,,,,1.0,0.9333333333333333,0.9333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.
Summary:",,A good trace shows resident KV near budget and may expose queueing under sustained pressure.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,103.93007472157478,1111.707665026188,10453.673616051674,103.27821224927902,0.058379024267196655,0.4543885588645935,1112.4736368656158,0.10034069418907166,first_token,persistent,1.9764404296875,1.9764404296875,1.20782470703125,1112.4736368656158,long,True,True," 
The session recommends that the memory usage report should indicate when pressure remains high despite",15176.56103515625,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_001__pressure_r1_c1,1.9764404296875,0.76861572265625,9578.6484375,0.0,session-c__pressure_r1_c1,eval,summary,103.93007472157478,1
h2o,False,,0.0,15,qwen2_h2o,,false,,,512,edgekv-h2o,h2o,7576.27783203125,7602.265625,36,0.2,18,36,448,91,448,0.2,18,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency.""]",,,,,,,,,,1.0,0.9333333333333333,0.9333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.
Summary:",,A good trace shows resident KV near budget and may expose queueing under sustained pressure.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,104.99467700719833,1121.7036508023739,10453.673616051674,104.38186675310135,0.058379024267196655,0.4125162959098816,1122.4055998027325,0.09229034185409546,first_token,persistent,1.9764404296875,1.9764404296875,1.20782470703125,1122.4055998027325,long,True,True," 
The session recommends that the memory usage report should indicate when pressure remains high despite",15178.54345703125,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_001__pressure_r1_c2,1.9764404296875,0.76861572265625,9578.6484375,0.0,session-c__pressure_r1_c2,eval,summary,104.99467700719833,1
h2o,False,,0.0,16,qwen2_h2o,,false,,,131,edgekv-h2o,h2o,7537.71435546875,7542.8583984375,8,0.2,4,8,448,23,448,0.2,4,[],,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,87.40991353988647,1103.9941720664501,10453.673616051674,87.0359055697918,0.058379024267196655,0.19071251153945923,1104.4988185167313,0.08686631917953491,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1104.4988185167313,short,True,True, The number of requests processed by Session Initiation Protocol (SIP) is a,15080.57275390625,h2o_heavy20_recent20,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c1,0.439208984375,0.0,9578.6484375,0.0,session-e__pressure_r1_c1,eval,qa,87.40991353988647,0
h2o,False,,0.0,17,qwen2_h2o,,false,,,131,edgekv-h2o,h2o,7537.93994140625,7543.083984375,8,0.2,4,8,448,23,448,0.2,4,[],,,,,,,,,,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,86.9445875287056,1091.4003886282444,10453.673616051674,86.55587956309319,0.058379024267196655,0.19579008221626282,1091.8988846242428,0.09240582585334778,first_token,persistent,0.439208984375,0.439208984375,0.439208984375,1091.8988846242428,short,True,True, The number of requests processed by Session Initiation Protocol (SIP) is a,15081.02392578125,h2o_heavy20_recent20,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c2,0.439208984375,0.0,9578.6484375,0.0,session-e__pressure_r1_c2,eval,qa,86.9445875287056,0
h2o,False,,0.0,18,qwen2_h2o,,false,,,678,edgekv-h2o,h2o,7603.51953125,7642.1240234375,52,0.2,26,52,448,134,448,0.2,26,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",,,,,,,,,,1.0,0.5555555555555556,0.5555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,141.0183645784855,1156.4992032945156,10453.673616051674,140.28775319457054,0.058379024267196655,0.5095116794109344,1157.3338955640793,0.09788572788238525,first_token,persistent,2.8548583984375,2.8548583984375,1.0980224609375,1157.3338955640793,medium,True,True," 
After partial eviction, the system might need to restore or recompute parts of",15245.6435546875,h2o_heavy20_recent20,0.0,1.0,0.0,session_b_turn_002__pressure_r1_c1,2.8548583984375,1.7568359375,9578.6484375,0.0,session-b__pressure_r1_c1,eval,summary,141.0183645784855,2
h2o,False,,0.0,19,qwen2_h2o,,false,,,678,edgekv-h2o,h2o,7604.9482421875,7643.552734375,52,0.2,26,52,448,134,448,0.2,26,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",,,,,,,,,,1.0,0.5555555555555556,0.5555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,142.7857093513012,1159.9220037460327,10453.673616051674,142.02895388007164,0.058379024267196655,0.5507059395313263,1160.7786007225513,0.10142847895622253,first_token,persistent,2.8548583984375,2.8548583984375,1.0980224609375,1160.7786007225513,medium,True,True," 
After partial eviction, the system might need to restore or recompute parts of",15248.5009765625,h2o_heavy20_recent20,0.0,1.0,0.0,session_b_turn_002__pressure_r1_c2,2.8548583984375,1.7568359375,9578.6484375,0.0,session-b__pressure_r1_c2,eval,summary,142.7857093513012,2
h2o,False,,0.0,20,qwen2_h2o,,false,,,354,edgekv-h2o,h2o,7556.06201171875,7573.7392578125,24,0.2,12,24,448,63,448,0.2,12,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",,,,,,,,,,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,95.32615169882774,1103.220846503973,10453.673616051674,94.77866441011429,0.058379024267196655,0.3389492630958557,1103.873748332262,0.09756535291671753,first_token,persistent,1.317626953125,1.317626953125,0.87841796875,1103.873748332262,medium,True,True," 
The backend should handle session D's requests with the awareness that it is operating",15129.80126953125,h2o_heavy20_recent20,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c1,1.317626953125,0.439208984375,9578.6484375,0.0,session-d__pressure_r1_c1,eval,qa,95.32615169882774,1
h2o,False,,0.0,21,qwen2_h2o,,false,,,354,edgekv-h2o,h2o,7556.72509765625,7574.40234375,24,0.2,12,24,448,63,448,0.2,12,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",,,,,,,,,,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,95.0348898768425,1096.861571073532,10453.673616051674,94.52969953417778,0.058379024267196655,0.3146342933177948,1097.481220960617,0.09307265281677246,first_token,persistent,1.317626953125,1.317626953125,0.87841796875,1097.481220960617,medium,True,True," 
The backend should handle session D's requests with the awareness that it is operating",15131.12744140625,h2o_heavy20_recent20,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c2,1.317626953125,0.439208984375,9578.6484375,0.0,session-d__pressure_r1_c2,eval,qa,95.0348898768425,1
h2o,False,,0.0,22,qwen2_h2o,,false,,,802,edgekv-h2o,h2o,7605.95556640625,7647.4423828125,56,0.2,28,56,448,144,448,0.2,28,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",,,,,,,,,,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,140.60837775468826,1149.4703590869904,10453.673616051674,139.7414430975914,0.058379024267196655,0.6141848862171173,1150.415312498808,0.10663270950317383,first_token,persistent,3.074462890625,3.074462890625,1.0980224609375,1150.415312498808,long,True,True," 
The final session C turn compares action distributions across various budgets and verifies if backend",15253.39794921875,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c1,3.074462890625,1.9764404296875,9578.6484375,0.0,session-c__pressure_r1_c1,eval,summary,140.60837775468826,2
h2o,False,,0.0,23,qwen2_h2o,,false,,,802,edgekv-h2o,h2o,7607.49365234375,7648.98046875,56,0.2,28,56,448,144,448,0.2,28,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",,,,,,,,,,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,138.69433850049973,1151.6952775418758,10453.673616051674,137.88041099905968,0.058379024267196655,0.6045624613761902,1152.6077315211296,0.10664761066436768,first_token,persistent,3.074462890625,3.074462890625,1.0980224609375,1152.6077315211296,long,True,True," 
The final session C turn compares action distributions across various budgets and verifies if backend",15256.47412109375,h2o_heavy20_recent20,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c2,3.074462890625,1.9764404296875,9578.6484375,0.0,session-c__pressure_r1_c2,eval,summary,138.69433850049973,2
